"Testosterone therapy in adult men with androgen deficiency syndromes: an endocrine society clinical practice guideline.";"We recommend making a diagnosis of androgen deficiency only in men with consistent symptoms and signs and unequivocally low serum testosterone levels. We suggest the measurement of morning total testosterone level by a reliable assay as the initial diagnostic test. We recommend confirmation of the diagnosis by repeating the measurement of morning total testosterone and in some patients by measurement of free or bioavailable testosterone level, using accurate assays. We recommend testosterone therapy for symptomatic men with androgen deficiency, who have low testosterone levels, to induce and maintain secondary sex characteristics and to improve their sexual function, sense of well-being, muscle mass and strength, and bone mineral density. We recommend against starting testosterone therapy in patients with breast or prostate cancer, a palpable prostate nodule or induration or prostate-specific antigen greater than 3 ng/ml without further urological evaluation, erythrocytosis (hematocrit > 50%), hyperviscosity, untreated obstructive sleep apnea, severe lower urinary tract symptoms with International Prostate Symptom Score (IPSS) greater than 19, or class III or IV heart failure. When testosterone therapy is instituted, we suggest aiming at achieving testosterone levels during treatment in the mid-normal range with any of the approved formulations, chosen on the basis of the patient's preference, consideration of pharmacokinetics, treatment burden, and cost. Men receiving testosterone therapy should be monitored using a standardized plan.";"2016-08-08 17:29:17"
"The accuracy of late antenatal screening cultures in predicting genital group B streptococcal colonization at delivery.";"Anogenital cultures in broth media obtained during the late antenatal period are accurate in predicting group B streptococcal colonization status at delivery in term parturients, and they perform significantly (P < .01) better than cultures collected 6 or more weeks before delivery.";"2016-08-08 15:38:18"
"The clinical effect of dietary supplementation with omega-3 fish oils and/or copper in systemic lupus erythematosus.";"In the management of SLE, dietary supplementation with fish oil may be beneficial in modifying symptomatic disease activity.";"2016-08-08 11:29:45"
"The diagnosis of diabetic foot osteomyelitis: examination findings and laboratory values.";"This study demonstrated that simple clinical evaluation and laboratory findings without using expensive imaging methods may be important indicators of osteomyelitis.";"2016-08-08 10:41:37"
"The effect of postoperative nonsteroidal anti-inflammatory drug administration on spinal fusion.";"These data suggest that nonsteroidal anti-inflammatory drugs significantly inhibit spinal fusion at doses typically used for postoperative pain control. The authors recommend that these drugs be avoided in the early postoperative period.";"2016-08-08 17:29:17"
"The effect of risperidone on nursing burden associated with caring for patients with dementia.";"Risperidone treatment was associated with an early and sustained reduction in nursing staff burden as measured using the M-NCAS compared with placebo treatment for older nursing home residents with dementia. Copyright 2004 American Geriatrics Society";"2016-08-08 17:29:17"
"The effect of walking on fitness, fatness and resting blood pressure: a meta-analysis of randomised, controlled trials.";"The results of this study provide evidence that healthy but sedentary individuals who take up a programme of regular brisk walking improves several known risk factors for cardiovascular disease.";"2016-08-08 11:29:45"
"The effectiveness of a history-based diagnostic approach in chronic urticaria and angioedema.";"Routine laboratory screening did not contribute substantially to the diagnosis of chronic urticaria or to the detection of underlying disorders.";"2016-08-08 17:29:17"
"The effects of metformin with lifestyle therapy in polycystic ovary syndrome: a randomized double-blind study.";"The addition of metformin to lifestyle therapy produced little reproductive or glycemic benefit in women with PCOS, although our study had limited power owing to a high dropout rate. It is not possible at baseline to identify women likely to drop out. TRIAL REGISTRATION: ClinicalTrials.gov NCT00151411. Copyright © 2011 American Society for Reproductive Medicine. Published by Elsevier Inc. All rights reserved.";"2016-08-08 10:41:37"
"The efficacy and safety of abatacept in patients with non-life-threatening manifestations of systemic lupus erythematosus: results of a twelve-month, multicenter, exploratory, phase IIb, randomized, double-blind, placebo-controlled trial.";"Although the primary/secondary end points were not met in this study, improvements in certain exploratory measures suggest some abatacept efficacy in patients with non-life-threatening manifestations of SLE. The increased rate of SAEs requires further assessment. TRIAL REGISTRATION: ClinicalTrials.gov NCT00119678.";"2016-08-08 11:29:45"
"The impact of repeated spirometry and smoking cessation advice on smokers with mild COPD.";"Smokers diagnosed with COPD stopped smoking significantly more often than those with normal lung function.";"2016-08-08 17:29:17"
"The influence of age on the effects of lifestyle modification and metformin in prevention of diabetes.";"Lifestyle modification was exceptionally effective in preventing diabetes in older individuals; this finding was largely explained by greater weight loss and physical activity. The limited effectiveness of metformin in older persons may reflect age-related differences in insulin action and secretion. A lifestyle modification program can be recommended for older individuals at high risk for type 2 diabetes.";"2016-08-08 11:29:45"
"The large-scale placebo-controlled beta-blocker studies in systolic heart failure revisited: results from CIBIS-II, COPERNICUS and SENIORS-SHF compared with stratified subsets from MERIT-HF.";"The efficacy and tolerability of bisoprolol, carvedilol and metoprolol CR/XL are similar in patients with systolic HF, irrespective of NYHA class or ejection fraction. Nebivolol is less effective and not better tolerated. © 2013 The Association for the Publication of the Journal of Internal Medicine.";"2016-08-08 11:29:45"
"The MTA at 8 years: prospective follow-up of children treated for combined-type ADHD in a multisite study.";"Type or intensity of 14 months of treatment for ADHD in childhood (at age 7.0-9.9 years) does not predict functioning 6 to 8 years later. Rather, early ADHD symptom trajectory regardless of treatment type is prognostic. This finding implies that children with behavioral and sociodemographic advantage, with the best response to any treatment, will have the best long-term prognosis. As a group, however, despite initial symptom improvement during treatment that is largely maintained after treatment, children with combined-type ADHD exhibit significant impairment in adolescence. Innovative treatment approaches targeting specific areas of adolescent impairment are needed. TRIAL REGISTRATION: ClinicalTrials.gov NCT00000388.";"2016-08-08 17:29:17"
"The natural history of chronic urticaria and angioedema in patients visiting a tertiary referral centre.";"Although in this retrospective study patients with severe disease may have been more inclined to respond, we may conclude that the study results indicate a very refractory course of chronic urticaria in patients visiting a specialized dermatological unit. The study is not comparable with studies in patients visiting a general practitioner or a dermatology unit in a general hospital, but highlights the chronicity of the disease in this subgroup of patients with severe urticaria.";"2016-08-08 17:29:17"
"The Sinus, Allergy and Migraine Study (SAMS).";"The majority of those with self-diagnosed sinus headache have migraine or probable migraine. In those patients with migraine, the most common reasons for misdiagnosis include headache triggers, pain location, and associated features (""guilt by provocation, location, and association"") commonly attributed to sinus headache. The clinician must be aware of these unique presentations of migraine so that a correct diagnosis can be made and effective treatment instituted. A portion of patients with self-diagnosed sinus headache suffer from a headache type, which is unclassifiable by the current IHS criteria. These headaches are characterized by bilateral maxillary pressure, mild to moderate pain intensity, cranial autonomic symptoms, and the complete absence of migraine features.";"2016-08-08 11:29:45"
"The use of non-nutritive sucking to decrease the physiologic pain response during neonatal circumcision: a randomized controlled trial.";"NNS significantly decreases some elements of measurable physiologic pain response of the neonate during circumcision. This method is a useful and inexpensive addition to DPNB and oral analgesics.";"2016-08-08 17:29:17"
"Time to stone passage for observed ureteral calculi: a guide for patient education.";"Interval to stone passage is highly variable and dependent on stone size, location and side. Degree of pain, and patient gender and age had no bearing on the time to stone passage. Of ureteral stones 95% 2 to 4 mm. pass spontaneously but passage may take as long as 40 days. Intervention may be required in 50% of ureteral calculi greater than 5 mm.";"2016-08-08 17:29:17"
"Tolerability of red yeast rice (2,400 mg twice daily) versus pravastatin (20 mg twice daily) in patients with previous statin intolerance.";"urrently, no consensus has been reached regarding the management of hyperlipidemia in patients who develop statin-associated myalgia (SAM). Many statin-intolerant patients use alternative lipid-lowering therapies, including red yeast rice. The present trial evaluated the tolerability of red yeast rice versus pravastatin in patients unable to tolerate other statins because of myalgia. The study was conducted in a community-based setting in Philadelphia, Pennsylvania. A total of 43 adults with dyslipidemia and a history of statin discontinuation because of myalgia were randomly assigned to red yeast rice 2,400 mg twice daily or pravastatin 20 mg twice daily for 12 weeks. All subjects were concomitantly enrolled in a 12-week therapeutic lifestyle change program. The primary outcomes included the incidence of treatment discontinuation because of myalgia and a daily pain severity score. The secondary outcomes were muscle strength and plasma lipids. The incidence of withdrawal from medication owing to myalgia was 5% (1 of 21) in the red yeast rice group and 9% (2 of 22) in the pravastatin group (p = 0.99). The mean pain severity did not differ significantly between the 2 groups. No difference was found in muscle strength between the 2 groups at week 4 (p = 0.61), week 8 (p = 0.81), or week 12 (p = 0.82). The low-density lipoprotein cholesterol level decreased 30% in the red yeast rice group and 27% in the pravastatin group. In conclusion, red yeast rice was tolerated as well as pravastatin and achieved a comparable reduction of low-density lipoprotein cholesterol in a population previously intolerant to statins. Copyright 2010 Elsevier Inc. All rights reserved.";"2016-08-08 11:29:45"
"Topical pimecrolimus in the treatment of human allergic contact dermatitis.";"The application of topical pimecrolimus is ineffective in the treatment of ongoing Toxicodendron-induced ACD.";"2016-08-08 11:29:45"
"Treating prediabetes with metformin: systematic review and meta-analysis.";"Metformin decreases the rate of conversion from prediabetes to diabetes. This was true at higher dosage (850 mg twice daily) and lower dosage (250 mg twice or 3 times daily); in people of varied ethnicity; and even when a sensitivity analysis was applied to the data. The number needed to treat was between 7 and 14 for treatment over a 3-year period.";"2016-08-08 11:29:45"
"Treatment compliance, passive smoking, and asthma control: a three year cohort study.";"Results suggest that, to maximise the benefits of available asthma medication and to improve health outcomes, further efforts should be made to convince the parents of asthmatic children not to smoke in the house, and to improve compliance by increasing the patients' understanding of the disease and its treatment.";"2016-08-08 15:38:18"
"Treatment of poison ivy/oak allergic contact dermatitis with an extract of jewelweed.";"This study demonstrated that an extract of jewelweed was not effective in the treatment of poison ivy/oak allergic contact dermatitis.";"2016-08-08 11:29:45"
"Treatment of sporadic acute puerperal mastitis.";"Oral amoxicillin and cephradine appear equally effective in the treatment of SAPM. Staphylococci were the most frequent isolates from the milk of women with mastitis.";"2016-08-08 17:29:17"
"Trends in the incidence of venous thromboembolism during pregnancy or postpartum: a 30-year population-based study.";"Among pregnant women, the highest risk period for venous thromboembolism and pulmonary embolism in particular is during the postpartum period. Any prophylaxis against these events should be particularly targeted to postpartum women. Although the incidence of pulmonary embolism has decreased over time, the incidence of deep venous thrombosis remains unchanged, indicating the need to better identify pregnant women at increased risk.";"2016-08-08 11:29:45"
"Troponin T elevation and long-term mortality after chronic obstructive pulmonary disease exacerbation.";"atients with chronic obstructive pulmonary disease (COPD) are at increased risk of cardiovascular disease, exacerbations of which increase strain on the heart. The prognostic value of elevated circulating levels of cardiac Troponins seen during COPD exacerbations has been investigated. From the Akershus hospital database, 897 patients discharged after treatment for COPD exacerbation in the period 2000-2003 were identified and followed-up until June 30, 2005. Median observation time was 1.9 yrs. In 396 patients, measurements of cardiac-specific troponin T (cTnT) were available. Levels of cTnT >/=0.04 mug.L(-1) were considered elevated. Clinical data were retrieved from patient records and date of death was obtained from the Norwegian National Registry. In order to balance the nonrandomised nature of available cTnT measurements, an exposure propensity score (EPS) for cTnT sampling was calculated and used in regression analyses. After adjusting for EPS in Cox regression analyses, elevated cTnT was significantly associated with increased all-cause mortality in the observation period, with a hazard ratio of 1.64 (95% confidence interval 1.15-2.34). In conclusion, chronic obstructive pulmonary disease patients with elevated cardiac-specific Troponin T during exacerbation are at increased risk of death after discharge.";"2016-08-08 11:29:45"
"Troponin-I as a prognosticator of mortality in severe sepsis patients.";"This is the largest severe sepsis study reporting an association between elevated cTnI and higher mortality. Cardiac troponin-I elevation was not predictive of a survival benefit with DrotAA treatment. Copyright (c) 2010 Elsevier Inc. All rights reserved.";"2016-08-08 11:29:45"
"Underdiagnosis of hypertension in children and adolescents.";"Hypertension and prehypertension were frequently undiagnosed in this pediatric population. Patient age, height, obesity-related diagnoses, and magnitude and frequency of abnormal blood pressure readings all increased the odds of diagnosis.";"2016-08-08 11:29:45"
"Underlying disease severity as a major risk factor for nosocomial Clostridium difficile diarrhea.";"These findings provide a means of early stratification of hospitalized patients receiving antibiotics according to their risk for nosocomial C. difficile diarrhea. Patients with severe to extremely severe disease at the time of admission may benefit from careful monitoring of antibiotic prescribing and early attention to infection control issues. In the future, these ""high-risk"" patients may benefit from prophylaxis studies of novel agents being developed to prevent C. difficile diarrhea.";"2016-08-08 17:29:17"
"Use of cryotherapy in the treatment of keloids.";"Cryotherapy is an effective, low-risk approach to keloid treatment associated with a low rate of recurrence.";"2016-08-08 15:38:18"
"Using pedometers to increase physical activity and improve health: a systematic review.";"The results suggest that the use of a pedometer is associated with significant increases in physical activity and significant decreases in body mass index and blood pressure. Whether these changes are durable over the long term is undetermined.";"2016-08-08 11:29:45"
"Vaginal birth after a caesarean section: the development of a Western European population-based prediction model for deliveries at term.";"We developed an appropriate Western European population-based prediction model that is aimed to personalise counselling for term deliveries. © 2013 Royal College of Obstetricians and Gynaecologists.";"2016-08-08 10:41:37"
"Vaginal birth after cesarean delivery: an admission scoring system.";"Increasing scores correlate with increasing probability of vaginal birth after cesarean. The admission vaginal birth after cesarean scoring system may be useful in counseling patients regarding the option of vaginal birth or repeat cesarean delivery. This information could be particularly valuable for the patient who opts for trial of labor but has second thoughts about her mode of birth when labor begins.";"2016-08-08 10:41:37"
"Vaginal birth after cesarean: a prenatal scoring tool.";"This tool may be used in early prenatal care to facilitate the decision of whether to undergo a trial of labor.";"2016-08-08 10:41:37"
"Validation of the prediction model for success of vaginal birth after cesarean delivery in Japanese women.";"The previously published prediction model for VBAC developed in the USA is also available to Japanese women.";"2016-08-08 10:41:37"
"Validity of electron beam computed tomography for coronary artery disease: asystematic review and meta-analysis.";"Increasing EBCT scores indicate higher risk for CAD in both asymptomatic and symptomatic patients. In general, asymptomatic patients with EBCT scores in the high category can perhaps be considered for preventive medical therapy and risk factor modification. Symptomatic patients with EBCT scores in the low category can perhaps, at least temporarily, avoid invasive coronary angiography. However, the non-uniform quality of studies and the lack of availability of individual-level data preclude the extension of our results to individual patients.";"2016-08-08 17:29:17"
"Vitamin D2 dose required to rapidly increase 25OHD levels in osteoporotic women.";"The oral dose of vitamin D(2) required to rapidly achieve adequate levels of 25OHD is seemingly much higher than the usual recommended vitamin D(3) dose (20 mug/day). During 3 months, 250 microg/day of vitamin D(2) most effectively raised 25OHD levels to 85 nmol/l in 75% of the postmenopausal osteopenic/osteoporotic women treated.";"2016-08-08 17:29:17"
"VTE, thrombophilia, antithrombotic therapy, and pregnancy: Antithrombotic Therapy and Prevention of Thrombosis, 9th ed: American College of Chest Physicians Evidence-Based Clinical Practice Guidelines.";"Most recommendations in this guideline are based on observational studies and extrapolation from other populations. There is an urgent need for appropriately designed studies in this population.";"2016-08-08 11:29:45"
"Yoga on our minds: a systematic review of yoga for neuropsychiatric disorders.";"There is emerging evidence from randomized trials to support popular beliefs about yoga for depression, sleep disorders, and as an augmentation therapy. Limitations of literature include inability to do double-blind studies, multiplicity of comparisons within small studies, and lack of replication. Biomarker and neuroimaging studies, those comparing yoga with standard pharmaco- and psychotherapies, and studies of long-term efficacy are needed to fully translate the promise of yoga for enhancing mental health.";"2016-08-08 11:29:45"
"Zafirlukast has no beneficial effects in the treatment of chronic urticaria.";"The leukotriene receptor antagonist zafirlukast does not provide a significant therapeutic benefit at a dose of 20 mg b.i.d. in patients with chronic urticaria.";"2016-08-08 17:29:17"
