,id,neg_word,Unnamed: 0,Unnamed: 0.1,sen,lab,neg_bin,effected_words
541,1266.0,,304,540,"This methodology may be useful for diagnosing, directing treatment, and judging prognosis of alcoholic cardiac damage.",2.0,0,
542,664.0,,159,320,"The significant improvement of clinical conditions was shown by the end of the treatment course using both clinical assessments and HAMD-17, CGI-S, CGI-I and MMSE scores in both groups.",2.0,0,
543,1303.0,,1,210,SIPsmartER is an effective intervention to decrease SSB consumption among adults and is promising for translation into practice settings.,2.0,0,
544,1224.0,,549,324,Vitamin D deficiency was associated with higher disease activity and severity and presence of metabolic syndrome.,0.0,0,
545,761.0,,129,15,Nebulized budesonide is an effective and safe alternative to SGCS in treating an exacerbation of COPD.,2.0,0,
546,10.0,,303,107,"This study was a negative study, though there was a suggestion of benefit of methylprednisolone acetate in a population of young adults with acute radicular low back pain.",2.0,0,
547,317.0,,335,167,"In conclusion, we demonstrate that in this cohort of patients with DHF, prescription of ACE inhibitor was associated with a significant decrease in long-term mortality.",2.0,0,
548,255.0,,189,85,There is insufficient evidence to support the effectiveness of melatonin in managing the cognitive and non-cognitive sequelae of dementia.,1.0,0,
549,359.0,,510,39,"Trials of interventions demonstrate improvement in some outcome measures, but conclusions and generalizability are limited.",2.0,0,
550,323.0,,192,94,"The short-term effects, if any, of most maternal medications on breast-fed infants are mild and pose little risk to the infants.",2.0,0,
551,1335.0,,527,96,The greatest analgesic efficacy of both forms was observed during the first two hours after surgery.,1.0,0,
